"","Name","Code","Year","Month","Population","LST_Day","NDVI","EVI","Precip","AvgRad","SWOccurrence","pland_forest","area_mn_forest","te_forest","enn_mn_forest"
"102","ATAQUERO",20604,2022,24,2172.87323943662,23.8647357960268,0.407306563485976,0.238802050812346,71.5267263754019,0.343036973525441,30.4227534769345,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"103","MARCARA",20605,2022,24,1123.97183098595,23.290711165096,0.39071723965739,0.215861727545288,64.4959212005021,0.156027885797133,30.8594759618235,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"104","PARIAHUANCA",20606,2022,24,8250.70422535214,15.5347917032481,0.317676386037122,0.166938887344969,84.2299815543533,0.243442697688669,74.5192567356529,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"105","SAN MIGUEL DE ACO",20607,2022,24,1350.84507042229,25.4047923663122,0.511622276469604,0.2829158405728,81.1731931299598,0.619739343176894,29.8011889035667,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"106","SHILLA",20608,2022,24,2494.76056338095,12.3115987470107,0.254330398993349,0.126983576880035,85.3331059014748,0.185201677843667,85.2115121546628,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"107","TINCO",20609,2022,24,2826,12.0216634490381,0.248568215970905,0.122907914153126,63.5529831343385,0.212563017703906,88.7056497175141,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"108","YUNGAR",20610,2022,24,2774.30985915507,26.4772813725822,0.520269107494004,0.301661760566031,79.7152708471452,1.05916090137294,35.4388419241415,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"109","SAN LUIS",20611,2022,24,3037.80281690141,23.0187609315301,0.433672982142565,0.254038339729,65.1074311538794,0.327821968724196,36.3327084521966,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"110","YAUYA",20701,2022,24,10812.9154929576,18.8027387372726,0.442331070358364,0.237959198306516,76.3587541923371,0.153763662843648,65.7524131026339,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"111","CASMA",20702,2022,24,3050.09859154928,23.7227108930421,0.337006595876557,0.194043948161851,71.1566334564472,0.137052064894157,42.203294036061,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"112","BUENA VISTA ALTA",20703,2022,24,4785.05633802745,21.2329788027873,0.40073703318304,0.217878701394404,68.7977041859989,0.166371976519854,22.2746552049877,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"113","COMANDANTE NOEL",20801,2022,24,30721.1830985974,40.937273503917,0.0814331666530662,0.0512194227957972,7.88718091689085,0.301905401708204,58.3874699484831,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"114","YAUTAN",20802,2022,24,3708.21126760571,35.0037490752212,0.154869334820002,0.0959820159875483,10.4866979210098,0.189040218463396,34.2222222222222,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"115","CORONGO",20803,2022,24,1609,34.5112293053895,0.0990822442967929,0.0544919363442859,6.66104641113494,0.301861522576966,58.2162592871514,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"116","ACO",20804,2022,24,7598.91549295935,33.8671274376222,0.239336167906813,0.127093190078283,13.5311730124331,0.171324619001094,3.53515215110178,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"117","BAMBAS",20901,2022,24,1166.00000000005,24.1005292473517,0.391623820089258,0.200502896236344,39.4441479800765,0.176408508426941,59.3614495470166,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"118","CUSCA",20902,2022,24,346.47887323942,20.5282323854167,0.446038186532193,0.229907364300115,46.2699292961698,0.145526625577204,69.537799664484,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"119","LA PAMPA",20903,2022,24,479.746478873239,30.6508752636487,0.271253994841008,0.127661183844978,30.8815185626006,0.148455821083756,59.2837309796351,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"120","YANAC",20904,2022,24,2669.7746478872,16.8419794010803,0.385091048150482,0.199830343967712,58.41117417516,0.0965824837485843,68.4258616872094,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"121","YUPAN",20905,2022,24,798.042253521154,29.3875060282591,0.274473228895009,0.124790100909573,49.2582902481703,0.19826425021814,63.395156018033,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"122","HUARI",20906,2022,24,576.239436619563,19.5724019666568,0.406241734483773,0.192158746323909,36.4796723747054,0.120000000164413,54.0714285714286,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"123","ANRA",20907,2022,24,1102.19718309859,32.4211030975866,0.230681024333023,0.105876927056097,43.2564725611062,0.135098982685828,66.5031825693128,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"124","CAJAY",21001,2022,24,9112.49295774664,15.8501206896048,0.307613616111402,0.190761236569504,84.5908908934989,0.167773648658183,75.9160416329691,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"125","CHAVIN DE HUANTAR",21002,2022,24,1286.85915492955,20.7429410248841,0.354961595166183,0.181713534136103,72.0056694843673,0.148717460955676,56.8044444444444,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"126","HUACACHI",21003,2022,24,1991.01408450656,19.1042829239815,0.402356209962156,0.220043732012458,73.7925021174989,0.176267735599089,39.1335073874088,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"127","HUACCHIS",21004,2022,24,7634.02816901341,16.4591527516297,0.336123288608564,0.174101814529067,82.4113213518419,0.157740370209071,72.8822668435256,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"128","HUACHIS",21005,2022,24,1423.7323943662,20.1906981644112,0.386836300787946,0.214699437944036,69.7341137708045,0.178248059035745,18.5724327628362,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"129","HUANTAR",21006,2022,24,1713.21126760542,20.6695346646988,0.432318915706652,0.248732546834698,79.7971756578577,0.205411418959915,39.3601009929847,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"130","MASIN",21007,2022,24,2766.633802817,20.1957314235314,0.410653527154707,0.228909484818116,70.178219285984,0.178907158796888,54.1504424778761,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"131","PAUCAS",21008,2022,24,2561.92957746519,16.2442443726107,0.328073577138814,0.176423493393687,83.1956652273743,0.167198554668413,69.5971147836341,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"132","PONTO",21009,2022,24,1362.36619718322,21.4798175798121,0.415950459396048,0.21937739278927,72.371406913953,0.191665734175912,15.3703827511282,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"133","RAHUAPAMPA",21010,2022,24,1443.47887323958,22.8353269214911,0.374245364068525,0.195927555502221,71.9269324320606,0.175113692714224,41.4331002773186,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"134","RAPAYAN",21011,2022,24,2711.46478873265,21.6236068054051,0.376809590322449,0.212551127399925,68.3779759170713,0.169724353227952,32.326494754793,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
