"","Name","Code","Year","Month","Population","LST_Day","NDVI","EVI","Precip","AvgRad","SWOccurrence","pland_forest","area_mn_forest","te_forest","enn_mn_forest"
"42","LUYA",10509,2023,36,3734,22.271914034407,0.489047193212293,0.303380406155859,75.4302647653173,0.428112001378852,27.3703703703704,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"43","OCUMAL",10513,2023,36,3504.05633802828,20.5979979639072,0.550724081573256,0.338249088799305,63.293272540443,0.162881572122573,51.2012012411938,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"44","PISUQUIA",10514,2023,36,4766.11267605677,22.2315585404439,0.478121948853967,0.265394425618562,65.0989916251474,0.152545271621916,48.6735466747227,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"45","PROVIDENCIA",10515,2023,36,1259,24.4590274523154,0.555196675937505,0.316816053332553,66.1117902558869,0.163278187913777,54.664450795667,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"46","SAN CRISTOBAL",10516,2023,36,504.978723404027,21.994724895691,0.525703141886159,0.327116349826863,78.6727182294243,0.203555941213503,29.1042089043873,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"47","SAN JERONIMO",10518,2023,36,1404,21.5790178254279,0.529869963374171,0.336129710572581,81.6109835139849,0.179473842459009,28.4599829455476,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"48","TINGO",10522,2023,36,1168.86440677959,20.2806534991118,0.516278910019087,0.310894135888776,77.5817227049544,0.191610654309452,12.3845675171126,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"49","SAN NICOLAS",10601,2023,36,4906.42253521059,21.8259064406277,0.617920457486287,0.361729381786487,94.5091249869658,0.257973551354298,46.3916858698985,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"50","CHIRIMOTO",10602,2023,36,1713,21.6961281366871,0.682449514000301,0.424176786263331,100.07328872165,0.148903900598605,3.51753665689149,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"51","LIMABAMBA",10605,2023,36,3252.05633802724,20.0141248101787,0.635281070859096,0.395483101639436,100.365448792563,0.152555421421829,46.7803533568905,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"52","MARISCAL BENAVIDES",10607,2023,36,2387,19.572070016507,0.593295294082725,0.345731653590776,90.6038312136247,0.155359577417093,24.7579722224386,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"53","MILPUC",10608,2023,36,494.773936200773,24.0790386402956,0.744498769722233,0.449751361209337,99.0022634738321,0.16000881441589,10.4706334241218,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"54","OMIA",10609,2023,36,11951.3142857157,21.022683978357,0.597212754435197,0.352805325243902,91.7469970560228,0.149047754086117,1.5,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"55","TOTORA",10611,2023,36,377,24.2517077091665,0.700489777998056,0.415947583681879,97.641789686543,0.189411744849599,4.58217090069284,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"56","VISTA ALEGRE",10612,2023,36,8100.12765957018,18.4260738616911,0.506860081125931,0.316584827030845,99.1328396923314,0.139035110943622,30.3682943821648,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"57","BAGUA GRANDE",10701,2023,36,45325.808510633,27.872567808758,0.4434995119994,0.306911493338363,74.8988527567404,0.317735222194058,19.6333694322996,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"58","CAJARURO",10702,2023,36,25927.6056338023,20.9063577452371,0.479984515754761,0.311486126528032,100.597912571988,0.177029897776904,18.5452134688181,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"59","CUMBA",10703,2023,36,6717.6610169457,28.2581497528747,0.479394758245702,0.306549122153616,72.2729812715229,0.198486454880744,31.8947862933083,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"60","EL MILAGRO",10704,2023,36,5349.7323943662,32.2748739384146,0.441603179700282,0.320906734622446,77.2600037977679,0.305619004299819,18.6750740495468,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"61","JAMALCA",10705,2023,36,5731.55398001191,23.368695577502,0.498486555016425,0.325899111837374,72.0287698831822,0.182341414892543,21.9071658869912,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"62","LONYA GRANDE",10706,2023,36,11120,21.573047334951,0.492180554187287,0.317237859545509,64.6298110081739,0.188361634611892,54.2357273396798,20.148771735813,29893.6826848969,10541991.5492387,708.912825259316
"63","YAMON",10707,2023,36,2270,25.7746681453429,0.503161045257449,0.322972333636792,74.7182501701904,0.166919932468495,34.9157032925802,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"64","HUARAZ",20101,2023,36,61574.4647887403,20.3624877913619,0.33774980764448,0.178404808928225,67.6723335688181,0.675137662958229,69.826775773725,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"65","COCHABAMBA",20102,2023,36,1624.1971830986,25.0382526110096,0.410887013621418,0.215004047130069,27.323333296277,0.13394325771688,43.3559322033898,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"66","HUANCHAY",20104,2023,36,1766.57746478873,26.5425421660651,0.372588560817719,0.18593732286628,27.4112769025028,0.135624971840312,38.4583333333333,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"67","INDEPENDENCIA",20105,2023,36,70439.4225352175,17.9522800009561,0.329088630034148,0.177667696455592,66.1976990231259,1.05354715411627,74.1472674158618,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"68","JANGAS",20106,2023,36,4914.0985915493,23.6465181668324,0.406837236122888,0.229064825309733,62.3307031839965,0.676935778001896,32.6392699402442,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"69","LA LIBERTAD",20107,2023,36,792,21.5493312583838,0.359013575588439,0.183425906597105,51.0668436250432,0.130159461289514,61.9404761904762,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"70","PARIACOTO",20108,2023,36,1741.26760563372,16.7903994305706,0.30589821595348,0.153544099918437,67.8397150168625,0.162245803395232,78.6406028566693,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"71","PIRA",20110,2023,36,4127.1549295774,24.9776796836657,0.361777219536128,0.188955091027959,37.5967963664957,0.17251310665833,60.1272189349112,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"72","TARICA",20111,2023,36,3307,21.8497876863078,0.382625410442776,0.191395885447206,52.7737937207346,0.177270630738887,50.38,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"73","AIJA",20112,2023,36,5113.52112676067,16.9451611553913,0.314941269926462,0.16745721618087,66.4175825392008,0.315930620179107,77.5505980079453,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"74","CORIS",20201,2023,36,1448.99999999988,21.1295126102841,0.342721690883309,0.168784058537251,56.6913795535067,0.185854667011835,50.0404997284085,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"75","LA MERCED",20202,2023,36,1988.4225352113,28.7309811422204,0.341142461337485,0.168306842531787,23.4200708609799,0.111641977122675,33.9862602412091,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"76","SUCCHA",20204,2023,36,1726.28169014051,22.3660798379919,0.364023224613607,0.188852681058393,51.7179025907536,0.134450945705562,57.6252394854484,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"77","LLAMELLIN",20205,2023,36,648.211267605626,23.4326975758739,0.371342738753605,0.18179025122195,39.5338969599634,0.0953114599687649,56.1324688146728,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"78","ACZO",20301,2023,36,2954.56338028168,25.6507472241658,0.350737927447201,0.208988212879465,76.6084096203276,0.222575840029937,39.1089026625657,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"79","CHACCHO",20302,2023,36,1633.76056338033,24.7552764886151,0.371725319521579,0.220248800319189,67.6286518258826,0.179227776859049,17.9662053357705,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"80","CHINGAS",20303,2023,36,1255.22535211271,25.532669395737,0.346998675768435,0.197351181792141,87.8193757755948,0.188139630052406,41.8144255806111,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"81","MIRGAS",20304,2023,36,1560.39436619718,24.4562044381083,0.369443350490476,0.227404586150743,72.0656932826411,0.201373989942281,24.6606962432258,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"82","SAN JUAN DE RONTOY",20305,2023,36,4516,19.1955598654127,0.360097784878052,0.214996054994069,73.7521927122455,0.166726265194841,10.1202896665366,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"83","CHACAS",20306,2023,36,1334,18.8671631122707,0.341497357829837,0.20190785799268,68.8781102421345,0.13843433154421,36.6057025486991,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"84","ACOCHACA",20401,2023,36,4849.84507042121,12.0917523644677,0.289342505539259,0.145866263320583,83.8258089665757,0.168696185162005,81.5068839561675,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"85","CHIQUIAN",20402,2023,36,2490.32394366267,19.4311852751757,0.415069344163234,0.240248851200747,84.853945602288,0.177169401616012,37.8158322496749,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"86","ABELARDO PARDO LEZAMETA",20501,2023,36,3039.46478873239,24.6091440096499,0.377180852410565,0.202448742266966,59.7283288603269,0.251655418586489,40.2389866997967,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"87","ANTONIO RAYMONDI",20502,2023,36,1840.6619718315,32.4355722920905,0.301934998794159,0.156961843444726,55.5448579266166,0.145061651825491,32.7470623381797,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"88","AQUIA",20503,2023,36,892.704225352088,29.7790971479134,0.376223004339516,0.187405464163065,23.4009949348888,0.179911309300197,12,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"89","CAJACAY",20504,2023,36,2080.94366197279,17.5613228379255,0.335151291967579,0.172198692242048,70.9584316265393,0.194803202901135,55.1535276815965,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"90","CANIS",20505,2023,36,1296.88732394405,22.8230801079809,0.349122087757501,0.186915717355913,50.3558397978391,0.176943660067771,17.9830508474576,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"91","COLQUIOC",20506,2023,36,1908.9014084507,28.3225611636866,0.331412355670715,0.190157801112256,51.4715066006204,0.147052543650579,49.2188078309146,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"92","HUALLANCA",20507,2023,36,4841.16901408465,32.2221879554354,0.259780631073647,0.135789109598209,15.4611582005906,0.18185302966877,9.83333333333333,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"93","HUASTA",20508,2023,36,8118,17.5073548410548,0.398109118688023,0.227907640914099,70.0160294604244,0.163550985365701,56.3581022655214,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"94","HUAYLLACAYAN",20509,2023,36,2286.12676056268,18.8047491791849,0.390168701845773,0.190586046306481,60.5273271661201,0.148731873544795,64.0855200085218,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"95","LA PRIMAVERA",20510,2023,36,830.056338027967,23.1250143559196,0.37134443519245,0.183931803758279,38.2878644157017,0.137756245685425,52.2538860103627,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"96","MANGAS",20511,2023,36,1086.70522168769,26.1186287016292,0.377123283126579,0.156546941953624,57.1691689125228,0.121150537770429,31.7782138943981,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"97","PACLLON",20512,2023,36,469.450704225363,25.9771179157435,0.29576687971904,0.140450270416755,50.8262025088759,0.125747769863596,32.6214256345083,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"98","SAN MIGUEL DE CORPANQUI",20513,2023,36,1733.54929577462,18.5872899078541,0.318773600405016,0.158457067590022,66.2641081967777,0.125445683004255,77.223318027119,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"99","TICLLOS",20514,2023,36,1728.58922385552,24.5732451027208,0.379105708980981,0.211103709703032,57.8569222199686,0.13552502481492,54.9384251036116,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"100","CARHUAZ",20515,2023,36,1415.98591549265,23.7036686456709,0.355538838925638,0.187341082236608,59.2937990367939,0.133163772680793,19.2880996554466,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"101","ANTA",20601,2023,36,14498.8028168996,21.2304891032365,0.394851027720362,0.215669687838344,63.9773877635413,0.346585481565252,63.8921079693045,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"102","ATAQUERO",20604,2023,36,2180.30985915493,24.3065339916485,0.402897276477819,0.236885893045641,67.3062920421521,0.343036973525441,30.4227534769345,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"103","MARCARA",20605,2023,36,1110.95774647892,23.756425469475,0.388356434356936,0.214225459213337,63.4899816141314,0.156027885797133,30.8594759618235,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"104","PARIAHUANCA",20606,2023,36,8300.05633802821,15.8320170426097,0.31990390002653,0.166663380595446,78.3532945271572,0.243421034679977,74.5192567356529,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"105","SAN MIGUEL DE ACO",20607,2023,36,1357.26760563343,25.5756932307953,0.502831218443091,0.278332649836951,75.6388238613722,0.619739343176894,29.8011889035667,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"106","SHILLA",20608,2023,36,2510.14084507143,12.3116167278524,0.254330398994825,0.126983576906286,79.9379383513867,0.185201812981052,85.2115121546628,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"107","TINCO",20609,2023,36,2826,11.9758694674083,0.248568215971063,0.122907914153126,62.1717219422948,0.212563018210621,88.7056497175141,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"108","YUNGAR",20610,2023,36,2797.4647887326,26.6207198170402,0.511956813919768,0.292206995915681,74.1751531243773,1.05916090137301,35.4388419241415,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"109","SAN LUIS",20611,2023,36,3054.70422535211,23.4108749435184,0.429850973362597,0.252455994270925,61.3965384168648,0.327689420136857,36.3327084521966,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"110","YAUYA",20701,2023,36,10845.8732394364,19.3647537570194,0.442331070358364,0.237959198306564,75.7966944875938,0.153763662843648,65.7524131026339,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"111","CASMA",20702,2023,36,3029.64788732391,24.2793921841974,0.337006597554659,0.194043954048976,70.5636123436569,0.137052064894157,42.203294036061,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"112","BUENA VISTA ALTA",20703,2023,36,4799.08450704117,21.911079800796,0.400753891203496,0.217878717014497,68.3202271548646,0.166371976519854,22.2746552049877,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"113","COMANDANTE NOEL",20801,2023,36,31099.7746478961,40.5836416879834,0.0814109200965005,0.0512536068469282,7.88718091689085,0.301905401708204,58.3874699484831,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"114","YAUTAN",20802,2023,36,3727.81690140857,35.0056176026219,0.154869334820002,0.0959820262130668,10.4866979210098,0.189040218463396,34.2222222222222,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"115","CORONGO",20803,2023,36,1609,34.3911671230252,0.0990822442967929,0.0544919363442859,6.66104641113494,0.301861522576966,58.2162592871514,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"116","ACO",20804,2023,36,7667.87323943902,33.7925452111012,0.239336204936184,0.127093190716828,13.6686731670582,0.171324619001094,3.53515215110178,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"117","BAMBAS",20901,2023,36,1142.00000000007,24.4897949490351,0.393585491740632,0.200946435855915,36.4069721830651,0.176408508405539,59.3614495470166,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"118","CUSCA",20902,2023,36,339.71830985913,20.5264085149149,0.446652503697204,0.229907364300115,42.6418698558795,0.145526625577204,69.537799664484,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"119","LA PAMPA",20903,2023,36,482.619718309859,30.6407039364854,0.272178061737546,0.127660963437198,28.8828842240908,0.148455821170565,59.2837309796351,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"120","YANAC",20904,2023,36,2685.6619718308,17.4523373952675,0.385091048150482,0.19983034420734,53.5720920534518,0.0965824837485843,68.4258616872094,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"121","YUPAN",20905,2023,36,787.56338028173,29.6391135686186,0.273495143238647,0.124687450840719,45.7080175809595,0.19826425021814,63.395156018033,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"122","HUARI",20906,2023,36,572.859154929344,20.0725152096633,0.406268624740852,0.192158746373425,36.0578257935282,0.120000000164413,54.0714285714286,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"123","ANRA",20907,2023,36,1133.29577464789,32.2858477221527,0.230713461495558,0.105461942517907,40.2552505044419,0.135099036318063,66.5031825693128,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"124","CAJAY",21001,2023,36,9154.23943661996,15.8501207061588,0.32762503203927,0.190761236569504,83.7763134783624,0.167773648658183,75.9160416329691,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"125","CHAVIN DE HUANTAR",21002,2023,36,1269.78873239432,20.7429410248841,0.354961595166183,0.181713534136124,71.7126460877741,0.148717464839901,56.8044444444444,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"126","HUACACHI",21003,2023,36,1955.52112675984,19.1042885029529,0.402356209962156,0.22004373201246,73.1538054860877,0.176267743584241,39.1335073874088,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"127","HUACCHIS",21004,2023,36,7623.04225352011,16.4591532338396,0.336123288608564,0.174101814529098,78.0535788433478,0.157740370209071,72.8822668435256,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"128","HUACHIS",21005,2023,36,1402.0985915493,20.437620691981,0.386836300787946,0.214699437944037,69.5032307912917,0.178248062624431,18.5724327628362,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"129","HUANTAR",21006,2023,36,1708.81690140813,20.7979761013433,0.432318915842761,0.248732546836162,79.6968998165676,0.205411163761082,39.3601009929847,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"130","MASIN",21007,2023,36,2741.4507042255,20.1958132696594,0.410653527154707,0.228909484825715,69.7176322643463,0.178907158796888,54.1504424778761,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"131","PAUCAS",21008,2023,36,2559.39436619779,16.4645216008551,0.328073577138814,0.176423493397265,80.897778032194,0.167198554668413,69.5971147836341,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"132","PONTO",21009,2023,36,1339.54929577482,21.4798399654921,0.415950459396048,0.219377442350964,71.9616483616129,0.191665835111336,15.3703827511282,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"133","RAHUAPAMPA",21010,2023,36,1424.71830985938,22.8355009555673,0.374245364068525,0.195927568970288,71.6534284709182,0.175272236296312,41.4331002773186,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
"134","RAPAYAN",21011,2023,36,2692.19718309897,21.623727241347,0.376809590322449,0.212551127350492,68.1263839715416,0.169724419825926,32.326494754793,20.148771735813,29913.4394366197,10541991.5492387,708.912825259316
